# Sensor type: Respeck
# Activity type: Sitting
# Activity subtype: Normal
# Subject id: s2094833
# Notes: 
timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
1696287315601,-0.27563477,-0.7962036,0.590271,-0.6875,-0.390625,0.203125
1696287315646,-0.2770996,-0.79693604,0.588562,-0.5625,-0.75,0.09375
1696287315692,-0.27978516,-0.7998657,0.586853,-1.0625,-0.90625,0.125
1696287315722,-0.2734375,-0.8081665,0.5910034,-0.78125,-0.59375,0.109375
1696287315768,-0.2709961,-0.7984009,0.6005249,-0.125,0.078125,-0.140625
1696287315797,-0.27075195,-0.8088989,0.60614014,0.640625,-1.53125,0.0625
1696287315843,-0.27539062,-0.80059814,0.59490967,-3.203125,-0.953125,-0.453125
1696287315887,-0.27441406,-0.8101196,0.6088257,0.140625,0.859375,-0.84375
1696287315918,-0.28173828,-0.78302,0.5934448,-1.375,-0.984375,-0.734375
1696287315963,-0.28051758,-0.798645,0.5997925,-3.28125,-1.359375,-0.28125
1696287315992,-0.28271484,-0.79693604,0.5993042,-1.71875,-1.40625,-0.25
1696287316037,-0.27319336,-0.78375244,0.5973511,-2.34375,-1.34375,-0.40625
1696287316082,-0.27783203,-0.7959595,0.5946655,-1.453125,-0.640625,0.1875
1696287316113,-0.28027344,-0.7859497,0.59661865,-1.25,-1.25,-0.140625
1696287316157,-0.28710938,-0.78497314,0.6066284,-1.1875,-1.609375,-0.015625
1696287316187,-0.27905273,-0.78863525,0.6012573,-1.53125,-1.609375,0.109375
1696287316232,-0.27685547,-0.7883911,0.6000366,-2.3125,-2.046875,0.609375
1696287316277,-0.28442383,-0.7949829,0.60150146,-1.734375,-2.859375,0.640625
1696287316307,-0.27685547,-0.78741455,0.6066284,-1.21875,-3.15625,0.078125
1696287316352,-0.2783203,-0.7810669,0.6022339,-1.9375,-1.5,0.234375
1696287316397,-0.28051758,-0.7896118,0.6066284,-1.296875,-0.75,0.578125
1696287316427,-0.28930664,-0.78204346,0.6066284,-1.46875,-1.9375,0.25
1696287316474,-0.28173828,-0.7854614,0.62371826,0.734375,-3.234375,0.78125
1696287316502,-0.2849121,-0.7810669,0.5985718,-5.890625,-3.453125,0.8125
1696287316549,-0.2980957,-0.79400635,0.61932373,-0.734375,-2.328125,0.828125
1696287316592,-0.27856445,-0.7649536,0.60565186,-1.5,-3.40625,-0.40625
1696287316622,-0.2836914,-0.78497314,0.60150146,-1.890625,-0.890625,0.625
1696287316668,-0.2824707,-0.7720337,0.6246948,0.53125,-0.59375,0.421875
1696287316698,-0.2788086,-0.7839966,0.60980225,-2.375,-2.546875,0.234375
1696287316744,-0.28686523,-0.7835083,0.6156616,-1.40625,-1.890625,0.671875
1696287316788,-0.28515625,-0.7764282,0.62127686,-1.4375,-2.125,0.390625
1696287316817,-0.28881836,-0.77227783,0.6161499,-1.4375,-2.90625,0.46875
1696287316864,-0.2915039,-0.77471924,0.60858154,-1.953125,-1.90625,0.5
1696287316892,-0.2902832,-0.7827759,0.6100464,-0.703125,-0.5625,0.140625
1696287316940,-0.29003906,-0.77716064,0.6112671,-0.015625,-0.53125,0.15625
1696287316983,-0.28930664,-0.7798462,0.61468506,-0.390625,-0.71875,0.140625
1696287317012,-0.2841797,-0.770813,0.61151123,-1.140625,-0.84375,-0.03125
1696287317059,-0.27856445,-0.77423096,0.60565186,-1.296875,-0.40625,-0.078125
1696287317103,-0.28735352,-0.7793579,0.6334839,1.453125,-0.40625,0.171875
1696287317133,-0.28198242,-0.7737427,0.5939331,-3.0,-2.375,0.015625
1696287317179,-0.2919922,-0.79815674,0.6310425,-0.578125,0.0625,0.421875
1696287317207,-0.29296875,-0.77593994,0.61151123,0.6875,-1.875,-0.546875
1696287317255,-0.29223633,-0.7630005,0.60565186,-0.65625,0.125,-0.375
1696287317299,-0.28881836,-0.77178955,0.6107788,-1.03125,-0.03125,0.296875
1696287317326,-0.2878418,-0.78326416,0.6119995,-0.125,-1.8125,-0.046875
1696287317374,-0.29125977,-0.78619385,0.6149292,-0.34375,-0.0625,0.046875
1696287317402,-0.29174805,-0.77911377,0.6095581,-0.765625,-0.78125,0.03125
