# Sensor type: Respeck
# Activity type: Descending stairs
# Activity subtype: Normal
# Subject id: s2094833
# Notes: 
timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
1696286763632,-0.25219727,-1.822815,0.54193115,-21.359375,1.75,-7.859375
1696286763663,0.13574219,-1.6157837,0.46307373,8.09375,22.390625,-8.46875
1696286763706,0.16381836,-1.1377563,0.38079834,3.984375,-9.515625,-3.5625
1696286763736,-0.06347656,-1.0437622,0.2218628,-4.421875,-2.53125,2.140625
1696286763783,-0.096191406,-0.8218384,0.14715576,17.015625,4.6875,-2.484375
1696286763827,0.028320312,-0.6338501,0.11834717,5.90625,7.6875,2.34375
1696286763857,0.040771484,-0.66851807,0.11956787,3.0,6.71875,0.09375
1696286763902,0.0056152344,-0.76519775,0.062683105,-3.25,4.5625,6.40625
1696286763933,-9.765625E-4,-0.7439575,0.1329956,-2.75,1.625,3.34375
1696286763977,-0.005126953,-0.7293091,0.19476318,1.4375,6.15625,0.390625
1696286764022,-0.056152344,-0.64385986,0.19793701,-2.5625,3.234375,3.546875
1696286764052,0.0075683594,-0.7678833,0.16693115,-8.4375,-4.3125,5.4375
1696286764096,0.110839844,-0.8394165,0.31365967,-16.765625,-1.109375,4.171875
1696286764172,-0.13916016,-0.87579346,0.26849365,-3.953125,0.90625,-1.171875
1696286764174,-0.1965332,-0.831604,0.20501709,-7.046875,4.125,-4.0625
1696286764218,0.06933594,-0.76763916,0.09320068,4.734375,-9.203125,-12.96875
1696286764247,0.27270508,-0.9351196,0.35491943,-10.796875,5.1875,1.21875
1696286764292,0.19165039,-1.6870728,0.3012085,-24.1875,10.296875,7.8125
1696286764337,0.57250977,-1.8777466,0.8029175,-0.46875,10.6875,-0.53125
1696286764367,-0.11669922,-1.3318481,0.42352295,0.109375,0.3125,-4.109375
1696286764412,0.32177734,-1.3062134,0.53411865,-7.296875,-0.375,-4.0
1696286764442,0.31176758,-1.2229614,0.47894287,8.3125,-0.28125,-0.21875
1696286764489,0.067871094,-0.84039307,0.36175537,20.4375,-3.625,3.28125
1696286764534,0.08569336,-0.6350708,0.2658081,2.875,-8.5625,3.15625
1696286764562,0.15942383,-0.65997314,0.23895264,-8.515625,-14.046875,3.84375
1696286764610,0.09301758,-0.66656494,0.32391357,-9.515625,-9.265625,-1.140625
1696286764637,0.059570312,-0.52789307,0.18133545,6.046875,-2.015625,-7.359375
1696286764682,0.12182617,-0.54766846,0.34124756,-3.15625,-12.28125,-6.625
1696286764730,-0.07739258,-0.6577759,0.18450928,9.96875,-14.59375,-9.3125
1696286764775,0.04711914,-0.7451782,0.29266357,16.984375,3.71875,-8.15625
1696286764819,0.01928711,-0.84503174,0.20672607,6.640625,-5.40625,-6.34375
1696286764847,0.064453125,-0.97076416,0.38494873,8.921875,-6.53125,-10.09375
1696286764877,0.005126953,-1.0249634,0.23358154,-0.4375,-3.609375,-7.328125
1696286764924,0.24511719,-1.1983032,0.11199951,-3.3125,-17.203125,10.984375
1696286764952,0.4819336,-1.4837036,0.20526123,-14.609375,-10.921875,21.15625
1696286764998,-0.44604492,-1.6238403,0.651062,9.0625,15.4375,-17.609375
1696286765044,-0.03100586,-1.4888306,0.24188232,-7.1875,13.34375,5.796875
1696286765072,0.5085449,-1.1460571,0.28778076,15.171875,-2.0,11.0
1696286765120,-0.15112305,-1.0305786,0.2994995,6.96875,-4.375,6.453125
1696286765147,-0.16845703,-0.8621216,0.2255249,11.671875,3.59375,2.09375
1696286765195,0.083984375,-0.7178345,0.124694824,4.75,3.953125,0.5
