# Sensor type: Respeck
# Activity type: Sitting
# Activity subtype: Laughing
# Subject id: s2094833
# Notes: 
timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
1696292804514,-0.07299805,-0.97491455,0.085632324,3.21875,-1.125,2.15625
1696292804558,-0.10498047,-1.0005493,0.062683105,-1.0,1.65625,1.046875
1696292804589,-0.122802734,-1.0108032,0.061950684,-0.109375,-0.265625,0.296875
1696292804634,-0.092285156,-1.0015259,0.06390381,0.390625,0.171875,0.265625
1696292804664,-0.08300781,-0.9768677,0.061706543,-0.71875,0.296875,0.015625
1696292804708,-0.05078125,-0.9727173,-0.039611816,5.140625,-5.734375,3.5
1696292804754,0.025146484,-1.022522,0.011169434,7.8125,8.859375,-2.4375
1696292804783,-0.053222656,-0.8093872,0.19158936,-14.0625,2.8125,7.9375
1696292804830,-0.25195312,-1.065979,0.2555542,-9.84375,2.71875,-2.28125
1696292804859,-0.14624023,-1.0862427,0.21136475,-0.90625,3.03125,0.953125
1696292804904,-0.14282227,-0.9846802,0.109069824,-2.0625,-5.265625,-3.90625
1696292804949,-0.02758789,-0.92193604,0.048034668,-6.5625,-1.140625,-5.390625
1696292804979,-0.19213867,-0.9517212,0.16497803,-3.234375,-3.265625,-2.28125
1696292805025,-0.032470703,-1.0125122,0.13934326,-1.421875,-4.6875,0.90625
1696292805070,-0.1472168,-1.0210571,0.08856201,-3.9375,-2.71875,2.328125
1696292805100,-0.061767578,-1.0137329,0.086364746,3.28125,-1.1875,1.28125
1696292805144,-0.07373047,-0.96099854,0.11395264,2.140625,-0.640625,0.203125
1696292805175,-0.12768555,-1.0134888,0.15863037,1.078125,-0.75,-0.296875
1696292805218,-0.10571289,-0.98223877,0.11273193,-0.546875,-0.4375,0.0625
1696292805264,-0.1015625,-1.0222778,0.078308105,-3.96875,-0.65625,-0.921875
1696292805294,-0.09277344,-0.98223877,0.12420654,-1.640625,0.625,-3.6875
1696292805339,-0.14990234,-0.9771118,0.137146,-3.640625,-0.890625,-0.28125
1696292805368,-0.095458984,-0.9846802,0.10003662,-3.828125,0.59375,0.078125
1696292805430,-0.083496094,-0.9902954,0.04901123,-4.765625,-1.828125,-0.640625
1696292805459,-0.07446289,-0.98687744,0.10101318,-5.75,1.03125,-1.984375
1696292805488,-0.10986328,-0.9885864,0.13568115,-2.390625,-0.5,-1.578125
1696292805534,-0.06689453,-0.9624634,0.15985107,-4.015625,0.484375,-2.109375
1696292805564,-0.1665039,-0.9817505,0.18499756,-3.375,2.125,1.28125
1696292805609,-0.20166016,-1.0249634,0.2062378,-3.703125,1.484375,0.46875
1696292805653,-0.1184082,-1.0488892,0.18792725,1.171875,2.296875,0.40625
1696292805684,-0.14892578,-0.960022,0.18939209,0.65625,-0.03125,4.078125
1696292805729,-0.106933594,-0.98223877,0.17523193,-3.96875,-1.953125,1.140625
1696292805774,-0.1315918,-0.96295166,0.21087646,0.8125,0.546875,6.234375
1696292805806,-0.13500977,-1.005188,0.19012451,-6.59375,-5.0,6.890625
1696292805849,-0.099365234,-1.0105591,0.16741943,-1.390625,-7.515625,3.109375
1696292805880,-0.103759766,-0.98516846,0.117614746,1.96875,-7.828125,0.6875
1696292805924,-0.020507812,-0.9673462,0.10101318,6.125,-2.015625,0.203125
1696292805968,-0.0690918,-1.0266724,-0.008361816,18.6875,-7.78125,7.5625
1696292805999,0.13183594,-1.0855103,-0.13433838,12.578125,13.875,8.09375
1696292806045,0.10571289,-0.7473755,-0.05328369,-6.671875,11.609375,0.84375
1696292806075,-0.35424805,-0.98565674,0.44647217,-9.75,1.109375,2.28125
1696292806118,-0.024169922,-1.190979,0.17962646,-15.359375,-11.671875,-1.203125
1696292806164,0.015625,-0.9385376,-7.9345703E-4,3.28125,-5.96875,-1.171875
1696292806194,-0.015136719,-0.98150635,0.08807373,-9.140625,-3.75,-3.609375
1696292806238,-0.14477539,-0.913147,0.20428467,-0.859375,-3.921875,-4.359375
1696292806283,-0.13183594,-1.0591431,0.12835693,-7.296875,-3.5,0.859375
1696292806314,0.01977539,-1.048645,0.078063965,0.265625,-3.75,-1.71875
1696292806359,-0.099121094,-0.9812622,0.11590576,-3.125,-1.640625,-3.921875
1696292806389,-0.13696289,-0.95635986,0.17669678,3.21875,-0.515625,1.078125
1696292806433,-0.0021972656,-1.0095825,0.13494873,-2.109375,1.484375,-2.328125
1696292806480,-0.09790039,-0.99835205,0.13641357,-2.5625,-3.203125,0.15625
1696292806509,-0.10620117,-1.0488892,0.117370605,-0.375,-0.625,-2.25
1696292806555,-0.06298828,-0.9963989,0.1630249,4.734375,-1.15625,-2.125
1696292806599,-0.13500977,-0.9651489,0.15863037,8.296875,-0.359375,-1.5
1696292806629,-0.1184082,-1.008606,0.109558105,4.71875,-10.234375,-4.578125
1696292806674,-0.06518555,-1.0105591,0.11932373,9.9375,-3.0625,-5.625
1696292806703,-0.13012695,-1.000061,0.06561279,4.4375,-1.953125,-4.40625
1696292806750,-0.14379883,-1.013977,0.06121826,2.640625,2.71875,-6.09375
