# Sensor type: Thingy
# Activity type: Descending stairs
# Activity subtype: Normal
# Subject id: s2094833
# Notes: 
timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
1696286763310,-1.7714844,0.0068359375,0.6689453,42.84375,-81.6875,-10.5,0.0,0.0,0.0
1696286763339,-1.8525391,0.41308594,0.4482422,92.625,-131.5,7.6875,-74.375,-18.4375,-171.9375
1696286763400,-1.3398438,0.2626953,0.51660156,45.03125,-116.59375,-3.75,0.0,0.0,0.0
1696286763431,-0.98535156,0.08496094,0.31933594,91.0625,-83.625,43.5625,0.0,0.0,0.0
1696286763461,-0.94433594,0.034179688,0.34375,104.40625,-38.53125,41.25,0.0,0.0,0.0
1696286763520,-0.65625,0.27148438,0.26464844,76.875,-7.28125,21.21875,0.0,0.0,0.0
1696286763551,-0.5205078,0.25585938,0.16308594,42.71875,10.90625,10.59375,0.0,0.0,0.0
1696286763581,-0.51660156,0.17382812,0.2607422,-13.25,32.34375,-2.53125,0.0,0.0,0.0
1696286763672,-0.46289062,0.15722656,0.16796875,-24.0,41.25,-8.4375,0.0,0.0,0.0
1696286763675,-0.66308594,0.16601562,0.26367188,-63.4375,74.15625,-16.96875,0.0,0.0,0.0
1696286763700,-0.6503906,0.0546875,0.27929688,-81.0,82.1875,-18.375,0.0,0.0,0.0
1696286763855,-0.6660156,-0.17285156,0.2529297,-48.1875,72.3125,-27.84375,0.0,0.0,0.0
1696286763856,-0.83984375,-0.08984375,0.5390625,54.3125,94.34375,-39.4375,0.0,0.0,0.0
1696286763857,-0.9794922,0.16992188,0.7285156,22.9375,39.46875,-44.6875,-73.8125,-17.0625,-177.625
1696286763880,-0.89746094,0.49414062,0.56933594,-29.6875,16.84375,-29.96875,0.0,0.0,0.0
1696286763910,-0.7919922,0.38476562,0.3076172,-58.65625,14.09375,-3.875,0.0,0.0,0.0
1696286763941,-0.7519531,0.23144531,0.08886719,-14.84375,-18.03125,20.0625,0.0,0.0,0.0
1696286764003,-1.5029297,-0.28710938,-0.25195312,-215.28125,18.90625,-2.8125,0.0,0.0,0.0
1696286764031,-2.0,-0.46679688,1.7822266,125.03125,-71.125,-19.90625,0.0,0.0,0.0
1696286764062,-0.9580078,-0.11621094,-0.484375,-393.25,-50.625,-70.5625,0.0,0.0,0.0
1696286764122,-1.0888672,0.18554688,-0.4638672,34.21875,-0.375,0.78125,0.0,0.0,0.0
1696286764149,-1.4697266,-0.4560547,0.6953125,223.3125,40.15625,24.8125,0.0,0.0,0.0
1696286764181,-1.1015625,-0.32617188,0.28710938,-37.5625,41.90625,-9.125,0.0,0.0,0.0
1696286764276,-0.92089844,0.00390625,0.043945312,14.9375,51.5625,9.5625,0.0,0.0,0.0
1696286764280,-0.75683594,-0.04296875,0.42871094,110.875,42.78125,17.875,0.0,0.0,0.0
1696286764299,-0.8496094,-0.22558594,0.41796875,-30.28125,34.34375,9.5625,0.0,0.0,0.0
1696286764359,-0.7089844,-0.18164062,0.34277344,-41.6875,19.875,3.40625,-78.3125,-22.9375,-179.625
1696286764395,-0.71191406,0.07519531,0.28710938,12.0,-4.90625,9.5625,0.0,0.0,0.0
1696286764417,-0.7109375,-0.04296875,0.18164062,11.21875,-24.84375,16.21875,0.0,0.0,0.0
1696286764479,-0.6953125,-0.034179688,0.3154297,-14.125,-30.71875,15.71875,0.0,0.0,0.0
1696286764510,-0.83203125,-0.013671875,0.10253906,-58.0,-30.71875,13.28125,0.0,0.0,0.0
1696286764542,-0.8574219,0.0234375,0.14941406,57.84375,-53.65625,21.53125,0.0,0.0,0.0
1696286764604,-0.89746094,-0.203125,0.4609375,35.03125,-36.15625,11.9375,0.0,0.0,0.0
1696286764630,-1.1132812,-0.38085938,0.2421875,-6.3125,-43.78125,4.125,0.0,0.0,0.0
1696286764661,-1.8017578,-0.20800781,0.77246094,123.09375,-135.15625,-0.625,0.0,0.0,0.0
1696286764812,-1.5830078,0.43847656,0.32617188,59.6875,-144.90625,16.65625,0.0,0.0,0.0
1696286764816,-0.9941406,0.4169922,0.5419922,79.6875,-137.34375,34.53125,0.0,0.0,0.0
1696286764818,-1.2998047,-0.1328125,0.67089844,80.0625,-111.40625,63.59375,0.0,0.0,0.0
1696286764839,-0.8203125,0.1640625,0.3125,109.46875,-76.25,40.34375,-63.3125,-13.3125,-168.5
1696286764937,-0.44335938,0.28808594,0.41015625,84.625,-27.96875,10.46875,0.0,0.0,0.0
1696286764938,-0.45898438,0.2109375,0.3359375,31.25,13.59375,-6.125,0.0,0.0,0.0
1696286764993,-0.37695312,0.11328125,0.35546875,-22.21875,54.96875,-38.09375,0.0,0.0,0.0
1696286764995,-0.4482422,0.24511719,0.3076172,-36.28125,79.15625,-40.25,0.0,0.0,0.0
1696286765019,-0.65722656,0.23632812,0.33398438,-36.8125,99.34375,-41.03125,0.0,0.0,0.0
1696286765110,-0.6113281,0.109375,0.28222656,-39.1875,117.96875,-34.5625,0.0,0.0,0.0
1696286765140,-0.85253906,-0.22070312,0.25390625,-39.8125,126.5625,-51.34375,0.0,0.0,0.0
1696286765141,-0.88671875,0.034179688,0.4482422,1.3125,136.65625,-63.1875,0.0,0.0,0.0
1696286765201,-0.8496094,0.22460938,0.8535156,30.0,42.21875,-24.5625,0.0,0.0,0.0
1696286765231,-0.9716797,0.025390625,0.31347656,-82.78125,15.0,-33.53125,0.0,0.0,0.0
1696286765260,-0.9453125,0.31640625,0.4482422,-28.59375,-0.875,-25.28125,0.0,0.0,0.0
1696286765414,-0.84375,0.13964844,0.49023438,-14.25,-7.65625,-5.5625,0.0,0.0,0.0
1696286765418,-1.1533203,-0.08691406,0.0,-65.5,3.28125,-13.625,-76.8125,-22.3125,-185.0
1696286765420,-1.7939453,0.1796875,1.0263672,-26.4375,-53.0,1.4375,0.0,0.0,0.0
1696286765443,-1.0019531,-0.27246094,-0.37890625,-188.25,-13.5,-21.75,0.0,0.0,0.0
1696286765471,-1.6679688,-0.057617188,0.22753906,146.96875,-9.53125,4.6875,0.0,0.0,0.0
1696286765503,-1.2451172,-0.21484375,0.4814453,17.1875,15.3125,-16.96875,0.0,0.0,0.0
1696286765565,-1.1367188,-0.15136719,0.10058594,-37.125,39.21875,-19.90625,0.0,0.0,0.0
1696286765590,-0.9951172,0.017578125,0.11816406,18.40625,53.625,-5.3125,0.0,0.0,0.0
1696286765624,-0.79296875,0.07324219,0.1015625,96.53125,41.5625,10.375,0.0,0.0,0.0
1696286765678,-0.7714844,-0.12402344,0.5410156,49.71875,29.15625,3.90625,0.0,0.0,0.0
1696286765711,-0.78515625,-0.12988281,0.3857422,-115.90625,18.84375,-8.3125,0.0,0.0,0.0
1696286765739,-0.7265625,-0.11230469,0.20410156,-17.53125,2.375,-1.25,0.0,0.0,0.0
1696286765859,-0.7080078,-0.051757812,0.29003906,46.875,-13.0625,11.40625,0.0,0.0,0.0
1696286765861,-0.6738281,-0.16796875,0.29785156,4.9375,-15.46875,10.59375,0.0,0.0,0.0
