# Sensor type: Thingy
# Activity type: Standing
# Activity subtype: Normal
# Subject id: s2094833
# Notes: 
timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
1696287610064,-1.0068359,-0.0087890625,-0.08886719,-0.1875,0.0,-0.1875,0.0,0.0,0.0
1696287610092,-1.0,-0.017578125,-0.07324219,-0.59375,0.125,-0.125,0.0,0.0,0.0
1696287610155,-1.0097656,-0.020507812,-0.091796875,0.5625,0.0625,0.1875,0.0,0.0,0.0
1696287610180,-1.0058594,-0.017578125,-0.068359375,1.15625,0.3125,0.125,0.0,0.0,0.0
1696287610221,-1.0087891,-0.01171875,-0.08691406,-0.1875,0.1875,-0.0625,0.0,0.0,0.0
1696287610273,-1.0029297,-0.009765625,-0.08496094,0.6875,0.25,-0.25,0.0,0.0,0.0
1696287610301,-1.0019531,0.00390625,-0.08691406,2.3125,-0.34375,0.375,0.0,0.0,0.0
1696287610333,-1.0058594,-0.026367188,-0.08105469,-0.59375,0.4375,0.0,-79.625,-20.8125,-201.625
1696287610395,-1.0058594,-0.01953125,-0.09472656,-0.0625,0.25,-0.0625,0.0,0.0,0.0
1696287610422,-1.0087891,-0.018554688,-0.07324219,0.4375,0.4375,0.1875,0.0,0.0,0.0
1696287610453,-1.0048828,-0.0107421875,-0.07421875,-0.0625,0.5625,0.0,0.0,0.0,0.0
1696287610516,-1.0009766,-0.016601562,-0.08496094,-0.71875,0.25,-0.25,0.0,0.0,0.0
1696287610541,-1.0029297,-0.00390625,-0.083984375,0.4375,0.5625,0.125,0.0,0.0,0.0
1696287610569,-1.0068359,-0.01171875,-0.07714844,-0.59375,0.4375,-0.25,0.0,0.0,0.0
1696287610637,-1.0039062,-0.021484375,-0.09277344,0.25,0.25,0.0625,0.0,0.0,0.0
1696287610662,-1.0019531,-0.01171875,-0.07421875,-0.40625,0.4375,-0.0625,0.0,0.0,0.0
1696287610693,-1.0078125,-0.015625,-0.091796875,0.5,0.3125,0.0,0.0,0.0,0.0
1696287610754,-1.0039062,-0.02734375,-0.087890625,0.125,0.4375,0.125,0.0,0.0,0.0
1696287610783,-1.0107422,-0.016601562,-0.08203125,-0.0625,0.0625,0.1875,0.0,0.0,0.0
1696287610812,-1.0078125,-0.0126953125,-0.08300781,0.9375,0.4375,-0.0625,-78.625,-19.75,-202.25
1696287610873,-1.0068359,-0.009765625,-0.06738281,-0.25,0.375,0.125,0.0,0.0,0.0
1696287610906,-0.99609375,-0.017578125,-0.08691406,0.9375,0.25,0.25,0.0,0.0,0.0
1696287610931,-1.0146484,-0.017578125,-0.080078125,-0.125,0.4375,-0.125,0.0,0.0,0.0
1696287611027,-1.0068359,-0.0068359375,-0.08691406,0.375,0.125,0.1875,0.0,0.0,0.0
1696287611028,-1.0068359,-0.001953125,-0.08886719,0.25,0.4375,0.1875,0.0,0.0,0.0
1696287611051,-0.9980469,-0.01171875,-0.08984375,-0.59375,0.25,0.1875,0.0,0.0,0.0
1696287611143,-1.0117188,-0.0126953125,-0.07910156,0.3125,0.625,0.5,0.0,0.0,0.0
1696287611146,-1.0107422,-0.022460938,-0.083984375,0.0625,0.5,0.25,0.0,0.0,0.0
1696287611173,-1.0087891,-0.029296875,-0.08203125,0.0625,0.3125,0.0625,0.0,0.0,0.0
1696287611237,-1.015625,-0.0146484375,-0.08691406,-0.40625,0.625,0.25,0.0,0.0,0.0
1696287611267,-0.99902344,-0.018554688,-0.07324219,1.21875,0.0,0.25,0.0,0.0,0.0
1696287611294,-1.0078125,-0.0078125,-0.07910156,-1.53125,0.8125,0.125,0.0,0.0,0.0
1696287611357,-1.0029297,-0.016601562,-0.08203125,0.625,0.3125,0.0625,-78.625,-19.75,-203.0
1696287611382,-1.0029297,-0.018554688,-0.07519531,0.0,0.5625,0.125,0.0,0.0,0.0
1696287611413,-1.0029297,-0.0068359375,-0.08886719,-0.53125,0.625,-0.125,0.0,0.0,0.0
1696287611476,-1.0039062,-0.0048828125,-0.07324219,-0.1875,0.6875,0.1875,0.0,0.0,0.0
1696287611501,-1.0019531,-0.0078125,-0.083984375,-0.0625,0.1875,0.1875,0.0,0.0,0.0
1696287611531,-1.0039062,-0.016601562,-0.07910156,0.0625,0.5,0.0625,0.0,0.0,0.0
1696287611594,-0.99316406,-0.017578125,-0.08300781,-0.1875,0.1875,0.125,0.0,0.0,0.0
1696287611622,-1.0048828,-0.0126953125,-0.07910156,0.625,0.5625,0.25,0.0,0.0,0.0
1696287611653,-1.0068359,-0.0126953125,-0.07910156,-0.25,0.0625,-0.0625,0.0,0.0,0.0
1696287611716,-1.0058594,-0.005859375,-0.08691406,0.5625,0.625,0.0625,0.0,0.0,0.0
1696287611742,-1.0039062,-0.016601562,-0.08496094,-0.40625,0.0,0.1875,0.0,0.0,0.0
1696287611772,-0.9980469,-0.0068359375,-0.091796875,1.09375,0.5,0.0,0.0,0.0,0.0
1696287611838,-1.0087891,-0.017578125,-0.072265625,0.0,0.3125,0.25,-78.625,-20.5,-202.6875
1696287611865,-1.0117188,-0.0107421875,-0.0703125,0.5625,0.3125,0.0625,0.0,0.0,0.0
1696287611892,-0.99902344,-0.001953125,-0.07324219,0.375,0.4375,-0.0625,0.0,0.0,0.0
1696287611951,-1.0097656,-0.025390625,-0.07421875,-0.40625,0.6875,0.0625,0.0,0.0,0.0
1696287611982,-1.0078125,-0.0107421875,-0.08203125,0.125,0.4375,0.0625,0.0,0.0,0.0
1696287612015,-1.0078125,-0.015625,-0.09375,-0.46875,0.5,-0.125,0.0,0.0,0.0
1696287612192,-1.0,-0.0107421875,-0.087890625,0.3125,0.0625,0.0625,0.0,0.0,0.0
1696287612195,-1.0019531,-0.020507812,-0.0703125,0.0,0.375,-0.0625,0.0,0.0,0.0
1696287612197,-1.0068359,-0.013671875,-0.09375,-0.25,0.125,0.0625,0.0,0.0,0.0
1696287612199,-1.0048828,-0.0126953125,-0.07714844,0.8125,0.375,0.0625,0.0,0.0,0.0
1696287612223,-1.0058594,-0.009765625,-0.08984375,-0.46875,-0.0625,0.0,0.0,0.0,0.0
1696287612253,-0.9980469,-0.01953125,-0.08886719,0.3125,0.1875,0.125,0.0,0.0,0.0
1696287612315,-1.0068359,-0.0146484375,-0.07714844,0.5,0.4375,-0.0625,0.0,0.0,0.0
1696287612342,-0.9951172,-0.017578125,-0.08691406,0.5625,0.0625,0.0625,-79.375,-19.4375,-202.25
1696287612377,-1.0166016,-0.0146484375,-0.08300781,-0.84375,0.6875,-0.125,0.0,0.0,0.0
1696287612435,-0.99609375,-0.01171875,-0.07324219,0.625,0.0625,-0.0625,0.0,0.0,0.0
1696287612462,-1.0078125,-0.0126953125,-0.07910156,-0.84375,1.0,-0.125,0.0,0.0,0.0
1696287612491,-1.0058594,-0.016601562,-0.087890625,-0.71875,0.625,-0.1875,0.0,0.0,0.0
1696287612588,-1.0058594,-0.020507812,-0.09375,-0.46875,0.125,-0.125,0.0,0.0,0.0
1696287612592,-1.0068359,-0.017578125,-0.0703125,-0.59375,0.1875,-0.1875,0.0,0.0,0.0
1696287612611,-0.9951172,-0.022460938,-0.11425781,0.625,0.375,-0.1875,0.0,0.0,0.0
1696287612678,-1.0048828,-0.020507812,-0.08691406,0.1875,-0.28125,0.0,0.0,0.0,0.0
1696287612704,-1.0048828,-0.009765625,-0.09472656,0.3125,0.4375,-0.0625,0.0,0.0,0.0
1696287612733,-1.0019531,-0.016601562,-0.09082031,0.0625,-0.125,0.0625,0.0,0.0,0.0
1696287612797,-1.0058594,-0.016601562,-0.06738281,0.75,0.375,0.125,0.0,0.0,0.0
1696287612822,-1.0097656,-0.016601562,-0.08496094,-0.46875,0.125,0.0625,-79.9375,-20.375,-203.125
1696287612851,-1.0,-0.01171875,-0.091796875,0.75,0.0,-0.1875,0.0,0.0,0.0
1696287612983,-1.0078125,-0.017578125,-0.091796875,-0.34375,0.4375,-0.0625,0.0,0.0,0.0
1696287612987,-1.0039062,-0.0146484375,-0.072265625,0.1875,0.25,-0.125,0.0,0.0,0.0
1696287612989,-1.0039062,-0.01953125,-0.087890625,-0.125,0.1875,-0.0625,0.0,0.0,0.0
1696287613067,-1.0,-0.01953125,-0.08105469,0.125,0.6875,-0.125,0.0,0.0,0.0
1696287613069,-1.0117188,-0.0126953125,-0.095703125,-0.125,0.0625,-0.0625,0.0,0.0,0.0
1696287613091,-1.0107422,-0.0126953125,-0.08203125,-0.53125,0.3125,-0.34375,0.0,0.0,0.0
1696287613158,-1.0087891,-0.016601562,-0.087890625,0.625,0.3125,0.125,0.0,0.0,0.0
1696287613181,-1.0126953,-0.021484375,-0.068359375,-0.40625,0.4375,-0.1875,0.0,0.0,0.0
1696287613211,-1.0068359,-0.01171875,-0.08300781,-0.40625,0.0625,-0.125,0.0,0.0,0.0
1696287613308,-1.0039062,-0.022460938,-0.07519531,0.125,0.375,0.0625,0.0,0.0,0.0
1696287613310,-1.0068359,-0.01171875,-0.08691406,0.625,0.0625,0.1875,0.0,0.0,0.0
1696287613332,-1.0068359,-0.025390625,-0.083984375,0.875,-0.125,0.3125,-79.0625,-20.8125,-201.625
1696287613397,-1.0146484,-0.018554688,-0.07714844,0.375,0.625,0.125,0.0,0.0,0.0
1696287613421,-1.0068359,-0.013671875,-0.09375,1.03125,-0.125,0.125,0.0,0.0,0.0
1696287613453,-1.0039062,-0.01953125,-0.07910156,-0.0625,0.5,0.125,0.0,0.0,0.0
1696287613547,-0.9970703,-0.018554688,-0.09375,-0.0625,-0.0625,0.0625,0.0,0.0,0.0
1696287613549,-1.0078125,-0.018554688,-0.0859375,0.6875,0.625,0.0625,0.0,0.0,0.0
1696287613574,-1.0097656,-0.0107421875,-0.07910156,-1.03125,0.1875,-0.0625,0.0,0.0,0.0
1696287613637,-0.99902344,-0.0126953125,-0.080078125,0.9375,0.4375,0.0625,0.0,0.0,0.0
1696287613661,-1.0146484,-0.0126953125,-0.0859375,-1.09375,0.5625,-0.25,0.0,0.0,0.0
1696287613695,-1.0048828,-0.0107421875,-0.09375,0.625,0.125,0.0625,0.0,0.0,0.0
1696287613756,-1.0078125,-0.013671875,-0.087890625,-0.46875,0.5625,-0.125,0.0,0.0,0.0
1696287613782,-1.0039062,-0.022460938,-0.07910156,-0.1875,0.5,-0.125,0.0,0.0,0.0
1696287613814,-1.0058594,-0.015625,-0.078125,-0.3125,0.125,0.0,-79.5,-20.6875,-203.875
1696287613905,-1.0029297,-0.0087890625,-0.08984375,0.0,0.3125,-0.125,0.0,0.0,0.0
1696287613907,-1.0117188,-0.013671875,-0.07910156,-0.3125,0.25,0.1875,0.0,0.0,0.0
1696287613933,-0.9951172,-0.017578125,-0.07324219,0.625,0.125,0.125,0.0,0.0,0.0
1696287614026,-1.0068359,-0.017578125,-0.08300781,-0.25,0.1875,0.125,0.0,0.0,0.0
1696287614028,-1.0068359,-0.013671875,-0.07714844,0.1875,0.1875,0.125,0.0,0.0,0.0
1696287614050,-1.0068359,-0.0087890625,-0.08886719,0.8125,0.0,0.5,0.0,0.0,0.0
1696287614117,-1.0039062,-0.016601562,-0.06933594,0.625,0.25,0.3125,0.0,0.0,0.0
1696287614144,-1.0,-0.00390625,-0.08984375,0.3125,0.375,0.1875,0.0,0.0,0.0
1696287614172,-1.0195312,-0.013671875,-0.08691406,0.0625,0.3125,0.375,0.0,0.0,0.0
1696287614236,-1.0039062,-0.021484375,-0.08691406,-0.59375,0.6875,-0.0625,0.0,0.0,0.0
1696287614262,-1.0058594,-0.0234375,-0.083984375,0.0,0.0,0.3125,0.0,0.0,0.0
1696287614293,-0.99902344,-0.020507812,-0.087890625,-0.25,0.1875,-0.125,0.0,0.0,0.0
1696287614353,-0.9970703,-0.013671875,-0.08105469,0.375,-0.0625,0.3125,-80.25,-19.625,-202.375
1696287614384,-1.0087891,-0.022460938,-0.078125,0.375,0.3125,0.3125,0.0,0.0,0.0
1696287614414,-1.0097656,-0.0107421875,-0.08300781,0.25,0.0,0.25,0.0,0.0,0.0
1696287614473,-1.0,-0.017578125,-0.06933594,0.5625,-0.0625,0.125,0.0,0.0,0.0
1696287614499,-1.015625,-0.013671875,-0.08496094,0.3125,0.4375,0.125,0.0,0.0,0.0
1696287614532,-0.9980469,-0.020507812,-0.08203125,0.875,0.0,0.375,0.0,0.0,0.0
1696287614597,-1.0175781,-0.020507812,-0.07324219,-0.84375,0.5,0.1875,0.0,0.0,0.0
1696287614623,-0.99316406,-0.0126953125,-0.09277344,0.25,0.3125,0.0,0.0,0.0,0.0
1696287614653,-1.015625,-0.0078125,-0.0703125,0.5625,0.6875,0.3125,0.0,0.0,0.0
1696287614717,-1.0107422,-0.028320312,-0.07910156,-0.53125,0.6875,-0.1875,0.0,0.0,0.0
1696287614741,-1.0126953,0.0,-0.091796875,-0.46875,0.4375,-0.0625,0.0,0.0,0.0
1696287614775,-1.0039062,-0.02734375,-0.08886719,-0.65625,0.5,-0.0625,0.0,0.0,0.0
1696287614896,-1.0087891,-0.0068359375,-0.07519531,-0.0625,0.375,0.0625,-78.4375,-20.375,-203.125
1696287614899,-1.0068359,-0.01953125,-0.07714844,-0.65625,0.25,-0.0625,0.0,0.0,0.0
1696287614901,-1.0087891,-0.018554688,-0.07714844,0.9375,0.625,0.25,0.0,0.0,0.0
1696287615016,-1.0078125,-0.021484375,-0.08984375,-0.46875,0.3125,-0.0625,0.0,0.0,0.0
1696287615018,-1.0097656,-0.0078125,-0.07910156,1.28125,0.3125,0.375,0.0,0.0,0.0
1696287615019,-1.0039062,-0.0126953125,-0.09277344,-0.40625,0.25,0.0625,0.0,0.0,0.0
1696287615076,-1.015625,-0.01171875,-0.087890625,1.46875,0.4375,0.375,0.0,0.0,0.0
1696287615101,-0.9980469,-0.013671875,-0.083984375,-0.53125,0.125,-0.0625,0.0,0.0,0.0
1696287615134,-1.0117188,-0.021484375,-0.07421875,0.0,0.75,0.0,0.0,0.0,0.0
1696287615198,-1.0039062,-0.0126953125,-0.09667969,-0.59375,0.25,-0.1875,0.0,0.0,0.0
1696287615223,-1.0009766,-0.0078125,-0.07128906,0.0,0.5625,0.125,0.0,0.0,0.0
1696287615253,-1.0058594,-0.0234375,-0.08203125,-0.40625,0.375,-0.125,0.0,0.0,0.0
1696287615376,-1.0078125,-0.01953125,-0.10253906,-0.1875,0.375,0.0,0.0,0.0,0.0
1696287615380,-1.0205078,-0.025390625,-0.09082031,-0.34375,0.1875,0.0,-79.375,-19.75,-201.9375
1696287615382,-1.0019531,-0.020507812,-0.08691406,0.375,0.25,0.1875,0.0,0.0,0.0
1696287615434,-1.015625,-0.018554688,-0.08984375,-0.0625,0.0625,0.125,0.0,0.0,0.0
1696287615462,-1.0,-0.015625,-0.078125,0.375,0.3125,0.0625,0.0,0.0,0.0
1696287615492,-1.0068359,-0.0068359375,-0.08300781,-0.34375,0.1875,0.0,0.0,0.0,0.0
1696287615586,-1.0087891,-0.0078125,-0.09277344,-0.1875,0.25,-0.3125,0.0,0.0,0.0
1696287615588,-1.0029297,-0.018554688,-0.083984375,-0.84375,0.25,-0.1875,0.0,0.0,0.0
1696287615612,-1.0068359,-0.01953125,-0.09472656,0.25,0.0,0.0625,0.0,0.0,0.0
1696287615675,-1.0068359,-0.0146484375,-0.07519531,0.0,0.3125,-0.125,0.0,0.0,0.0
1696287615702,-1.0039062,-0.022460938,-0.07910156,0.4375,-0.1875,-0.0625,0.0,0.0,0.0
1696287615734,-1.0146484,-0.0126953125,-0.09375,0.0,0.5,-0.3125,0.0,0.0,0.0
1696287615764,-1.0019531,-0.0078125,-0.095703125,0.9375,-0.21875,0.1875,0.0,0.0,0.0
1696287615826,-1.0126953,-0.029296875,-0.068359375,0.1875,0.3125,0.375,-78.3125,-20.0625,-201.9375
1696287615860,-1.0048828,-0.0087890625,-0.078125,-0.71875,0.1875,-0.125,0.0,0.0,0.0
1696287615880,-1.0097656,-0.015625,-0.06640625,0.9375,0.3125,0.0,0.0,0.0,0.0
1696287616032,-1.0039062,-0.018554688,-0.087890625,-0.46875,0.4375,-0.25,0.0,0.0,0.0
1696287616034,-1.0058594,-0.0078125,-0.076171875,0.0,0.5,-0.125,0.0,0.0,0.0
1696287616035,-1.0058594,-0.016601562,-0.07421875,-0.46875,0.5625,-0.25,0.0,0.0,0.0
1696287616062,-1.0068359,-0.009765625,-0.09375,0.5,0.125,0.25,0.0,0.0,0.0
1696287616121,-1.0068359,-0.022460938,-0.07910156,-0.3125,0.375,-0.34375,0.0,0.0,0.0
1696287616122,-1.0048828,-0.0126953125,-0.07714844,0.0625,0.3125,-0.1875,0.0,0.0,0.0
1696287616187,-1.0126953,-0.018554688,-0.09277344,0.6875,0.125,0.1875,0.0,0.0,0.0
1696287616210,-1.0058594,-0.0087890625,-0.07421875,0.3125,0.125,-0.0625,0.0,0.0,0.0
1696287616243,-1.0058594,-0.018554688,-0.08496094,1.03125,-0.1875,0.1875,0.0,0.0,0.0
1696287616366,-1.0,-0.005859375,-0.08496094,0.0,0.25,-0.1875,0.0,0.0,0.0
1696287616368,-1.0058594,-0.0126953125,-0.09472656,0.875,0.3125,0.1875,-79.0625,-19.4375,-201.625
1696287616370,-1.0087891,-0.01171875,-0.08496094,0.375,0.5625,0.125,0.0,0.0,0.0
1696287616423,-1.0117188,-0.0087890625,-0.08691406,-0.96875,0.4375,-0.125,0.0,0.0,0.0
1696287616450,-1.0029297,-0.013671875,-0.076171875,0.4375,0.375,-0.125,0.0,0.0,0.0
1696287616482,-1.0068359,-0.024414062,-0.076171875,-0.59375,0.5,-0.0625,0.0,0.0,0.0
1696287616547,-1.0097656,-0.01171875,-0.08300781,-0.0625,0.5,-0.34375,0.0,0.0,0.0
1696287616577,-1.0029297,-0.0087890625,-0.0859375,-0.0625,0.3125,-0.0625,0.0,0.0,0.0
1696287616602,-1.0019531,-0.017578125,-0.07421875,-0.125,0.1875,-0.1875,0.0,0.0,0.0
1696287616664,-1.0087891,-0.0234375,-0.07910156,-0.25,0.0625,-0.1875,0.0,0.0,0.0
1696287616692,-1.0166016,-0.022460938,-0.087890625,-0.25,0.125,0.0,0.0,0.0,0.0
1696287616721,-1.0019531,-0.025390625,-0.08300781,1.03125,0.0625,0.5,0.0,0.0,0.0
1696287616906,-1.0126953,-0.0234375,-0.09472656,-0.3125,0.1875,0.1875,0.0,0.0,0.0
1696287616907,-1.0039062,-0.0126953125,-0.07910156,0.1875,0.25,0.1875,-80.125,-19.4375,-202.6875
1696287616908,-1.0058594,-0.022460938,-0.07324219,0.5,-0.0625,0.375,0.0,0.0,0.0
1696287616909,-1.0078125,-0.0146484375,-0.06933594,0.4375,0.1875,0.0625,0.0,0.0,0.0
1696287616932,-0.9980469,-0.016601562,-0.095703125,0.375,0.125,0.25,0.0,0.0,0.0
1696287616962,-0.99902344,-0.016601562,-0.07324219,0.125,0.25,0.125,0.0,0.0,0.0
1696287617023,-1.0029297,-0.017578125,-0.08300781,-0.34375,0.25,0.0625,0.0,0.0,0.0
1696287617062,-1.0,-0.0146484375,-0.06640625,0.1875,0.1875,0.1875,0.0,0.0,0.0
1696287617079,-1.0117188,-0.017578125,-0.08203125,-0.59375,0.4375,0.1875,0.0,0.0,0.0
1696287617144,-0.9970703,-0.01953125,-0.07714844,0.375,0.125,0.1875,0.0,0.0,0.0
1696287617170,-1.0097656,-0.0107421875,-0.072265625,-0.0625,0.375,0.125,0.0,0.0,0.0
1696287617204,-1.0068359,-0.026367188,-0.07910156,0.5625,0.375,0.0625,0.0,0.0,0.0
1696287617266,-1.0078125,-0.0078125,-0.083984375,-0.78125,-0.0625,0.125,0.0,0.0,0.0
1696287617291,-1.0029297,-0.017578125,-0.07714844,0.5625,-0.0625,0.1875,0.0,0.0,0.0
1696287617322,-1.0175781,-0.020507812,-0.091796875,-0.40625,0.3125,0.25,-79.375,-20.0625,-201.1875
1696287617472,-1.0,-0.028320312,-0.078125,0.6875,0.0,0.0,0.0,0.0,0.0
1696287617474,-1.0107422,-0.00390625,-0.08203125,-0.46875,0.1875,0.1875,0.0,0.0,0.0
1696287617475,-0.9970703,-0.0146484375,-0.08300781,-0.0625,0.0625,0.125,0.0,0.0,0.0
1696287617503,-1.0048828,-0.0146484375,-0.083984375,0.5625,0.3125,0.1875,0.0,0.0,0.0
1696287617531,-1.0029297,-0.01171875,-0.078125,-0.96875,0.1875,0.0625,0.0,0.0,0.0
1696287617562,-1.0,-0.0107421875,-0.07714844,-0.3125,0.375,-0.25,0.0,0.0,0.0
1696287617624,-1.015625,-0.025390625,-0.08496094,-0.65625,0.0625,0.0625,0.0,0.0,0.0
1696287617652,-1.0,-0.0087890625,-0.080078125,-0.125,0.0625,-0.125,0.0,0.0,0.0
1696287617682,-1.0048828,-0.0107421875,-0.09375,-0.34375,0.0625,-0.0625,0.0,0.0,0.0
