# Sensor type: Thingy
# Activity type: Sitting
# Activity subtype: Normal
# Subject id: s2094833
# Notes: 
timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
1696287315406,0.060546875,-0.044921875,0.9941406,0.0,0.03125,0.03125,-12.625,-31.9375,-157.5625
1696287315409,0.060546875,-0.044921875,1.0009766,-0.125,-0.03125,-0.09375,0.0,0.0,0.0
1696287315413,0.051757812,-0.04296875,0.9921875,-0.0625,-0.21875,0.09375,0.0,0.0,0.0
1696287315465,0.049804688,-0.0390625,0.9873047,0.0625,-0.03125,0.09375,0.0,0.0,0.0
1696287315490,0.051757812,-0.044921875,0.9863281,-0.1875,-0.15625,-0.09375,0.0,0.0,0.0
1696287315521,0.051757812,-0.05078125,0.9941406,0.1875,0.09375,0.09375,0.0,0.0,0.0
1696287315581,0.048828125,-0.037109375,0.98339844,-0.1875,-0.34375,-0.09375,0.0,0.0,0.0
1696287315611,0.056640625,-0.041992188,1.0,0.25,0.40625,-0.09375,0.0,0.0,0.0
1696287315642,0.057617188,-0.036132812,1.0058594,-0.0625,-0.09375,0.03125,0.0,0.0,0.0
1696287315734,0.05078125,-0.033203125,0.98535156,-0.25,-0.09375,-0.03125,0.0,0.0,0.0
1696287315736,0.051757812,-0.041015625,0.9951172,0.0,-0.34375,0.15625,0.0,0.0,0.0
1696287315762,0.053710938,-0.044921875,1.0009766,-0.1875,-0.28125,0.15625,0.0,0.0,0.0
1696287315822,0.05078125,-0.049804688,1.0029297,0.0,-0.03125,-0.09375,0.0,0.0,0.0
1696287315851,0.05859375,-0.0390625,0.9921875,0.0,0.21875,-0.09375,-14.125,-34.3125,-159.5
1696287315881,0.0546875,-0.049804688,1.0039062,-0.1875,-0.15625,-0.15625,0.0,0.0,0.0
1696287315946,0.046875,-0.045898438,0.98535156,0.1875,-0.09375,-0.15625,0.0,0.0,0.0
1696287315972,0.051757812,-0.037109375,0.99121094,0.0,-0.4375,0.03125,0.0,0.0,0.0
1696287316001,0.052734375,-0.038085938,0.9970703,0.0,0.03125,-0.09375,0.0,0.0,0.0
1696287316065,0.05078125,-0.040039062,1.0039062,-0.0625,-0.09375,0.15625,0.0,0.0,0.0
1696287316090,0.057617188,-0.04296875,0.9824219,-0.0625,-0.15625,0.09375,0.0,0.0,0.0
1696287316120,0.051757812,-0.041015625,0.9902344,-0.125,-0.21875,0.09375,0.0,0.0,0.0
1696287316212,0.044921875,-0.046875,0.9970703,-0.0625,-0.03125,-0.1875,0.0,0.0,0.0
1696287316213,0.049804688,-0.04296875,0.99609375,0.1875,-0.03125,-0.03125,0.0,0.0,0.0
1696287316241,0.053710938,-0.044921875,1.0058594,-0.125,-0.34375,0.09375,0.0,0.0,0.0
1696287316306,0.057617188,-0.044921875,0.99609375,0.5625,0.40625,-0.09375,0.0,0.0,0.0
1696287316331,0.06347656,-0.041992188,0.9824219,-0.3125,-0.40625,0.03125,-13.1875,-35.6875,-160.125
1696287316361,0.051757812,-0.049804688,0.98828125,0.0625,0.03125,-0.03125,0.0,0.0,0.0
1696287316423,0.053710938,-0.0390625,1.0009766,-0.375,-0.34375,0.21875,0.0,0.0,0.0
1696287316458,0.052734375,-0.041992188,0.99121094,-0.4375,0.09375,-0.03125,0.0,0.0,0.0
1696287316481,0.052734375,-0.045898438,1.0039062,0.125,0.09375,0.09375,0.0,0.0,0.0
1696287316545,0.0546875,-0.040039062,1.0029297,-0.25,-0.03125,0.09375,0.0,0.0,0.0
