timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,ind
1696292816914,-0.16430664,-0.9751587,0.34954834,-22.46875,13.109375,-5.765625,362
1696292816954,-0.24633789,-0.9873657,0.30096436,-6.046875,-1.640625,5.90625,363
1696292816994,-0.27734375,-0.9483032,0.4244995,10.09375,-7.53125,5.5,364
1696292817034,-0.15966797,-0.99053955,0.13568115,-6.9375,-17.171875,-1.703125,365
1696292817074,-0.14624023,-0.9380493,0.20355225,2.203125,-4.0625,4.234375,366
1696292817114,-0.19262695,-0.9920044,0.16156006,-1.21875,3.59375,2.0625,367
1696292817154,-0.13061523,-0.9795532,0.16375732,0.75,-2.09375,4.53125,368
1696292817194,-0.14868164,-0.99542236,0.15960693,1.328125,1.578125,0.828125,369
1696292817234,-0.12963867,-0.9690552,0.17156982,4.609375,1.515625,0.59375,370
1696292817274,-0.16235352,-0.9824829,0.22357178,3.65625,2.6875,2.1875,371
1696292817314,-0.17016602,-0.99102783,0.18182373,-0.78125,0.84375,1.671875,372
1696292817354,-0.14355469,-0.97320557,0.19622803,-2.1875,-3.0625,-0.296875,373
1696292817394,-0.17626953,-0.98394775,0.20526123,-0.484375,-1.71875,-0.953125,374
1696292817434,-0.18334961,-0.98931885,0.20526123,1.640625,4.953125,-0.921875,375
1696292817474,-0.13989258,-0.9614868,0.19866943,-1.90625,4.25,0.359375,376
1696292817514,-0.13598633,-0.9902954,0.14593506,3.765625,1.75,2.625,377
1696292817554,-0.11010742,-1.0020142,0.15374756,1.90625,-0.515625,2.8125,378
1696292817594,-0.15625,-0.99468994,0.17010498,1.546875,-3.21875,0.15625,379
1696292817634,-0.15014648,-0.95880127,0.17449951,1.75,2.328125,-0.875,380
1696292817674,-0.17285156,-0.9644165,0.16448975,-1.03125,2.59375,-2.421875,381
1696292817714,-0.12719727,-1.0064087,0.15130615,-3.640625,-4.640625,-0.28125,382
1696292817754,-0.16235352,-0.97784424,0.21990967,1.765625,1.125,-0.453125,383
1696292817794,-0.17529297,-0.99224854,0.23675537,5.0625,-2.140625,3.21875,384
1696292817834,-0.15771484,-0.9812622,0.124694824,-2.234375,-1.296875,0.640625,385
1696292817874,-0.1640625,-0.9614868,0.2243042,2.640625,1.34375,0.640625,386
1696292817914,-0.15649414,-0.9805298,0.20379639,-10.65625,-3.796875,-2.859375,387
1696292817954,-0.13305664,-0.9631958,0.1708374,-1.6875,-10.484375,-1.8125,388
1696292817994,-0.15454102,-0.94903564,0.061462402,-0.640625,-9.46875,-0.390625,389
1696292818034,-0.11791992,-1.0606079,0.11785889,8.484375,5.9375,3.9375,390
1696292818074,-0.13623047,-0.9907837,0.1984253,7.796875,-6.96875,-0.953125,391
1696292818114,-0.15917969,-0.8904419,0.17791748,-4.390625,-1.234375,3.140625,392
1696292818154,-0.16235352,-1.0425415,0.23773193,0.765625,1.40625,1.484375,393
1696292818194,-0.16137695,-1.0039673,0.12982178,-0.515625,-3.90625,1.828125,394
1696292818234,-0.13696289,-1.00177,0.09124756,-5.0,-4.4375,-1.625,395
1696292818274,-0.12866211,-0.9348755,0.16668701,-3.015625,0.515625,-2.1875,396
1696292818314,-0.18408203,-0.97540283,0.18621826,-0.890625,-1.59375,1.015625,397
1696292818354,-0.14575195,-0.98394775,0.1642456,-1.21875,0.875,-0.109375,398
1696292818394,-0.17211914,-0.9837036,0.17938232,-2.609375,-0.296875,0.203125,399
1696292818434,-0.16625977,-0.97735596,0.18377686,-0.03125,0.953125,-0.265625,400
1696292818474,-0.15625,-0.98931885,0.17816162,0.625,0.453125,2.09375,401
1696292818514,-0.14868164,-0.98101807,0.16033936,0.609375,-0.96875,1.5,402
1696292818554,-0.12524414,-1.0012817,0.17645264,3.09375,1.109375,0.625,403
1696292818594,-0.12646484,-0.97125244,0.17938232,-3.03125,1.125,-1.328125,404
1696292818634,-0.14941406,-0.9990845,0.18597412,2.265625,-3.78125,0.140625,405
1696292818674,-0.1784668,-1.0066528,0.19036865,4.40625,-7.609375,2.375,406
1696292818714,-0.19433594,-1.0044556,0.1149292,3.515625,-5.953125,2.84375,407
1696292818754,-0.05883789,-1.0061646,-0.009338379,9.9375,0.859375,3.484375,408
1696292818794,-0.09716797,-0.8460083,0.14593506,2.859375,-3.046875,5.03125,409
1696292818834,-0.13720703,-0.93463135,0.12884521,-12.046875,8.203125,-2.890625,410
1696292818874,-0.20141602,-1.0999146,0.23553467,-0.46875,-1.140625,6.796875,411
1696292818914,-0.103271484,-1.0303345,0.21331787,11.609375,-1.765625,0.234375,412
1696292818954,-0.1315918,-0.9558716,0.09710693,-9.609375,-9.109375,-2.890625,413
1696292818994,-0.09692383,-0.89434814,0.06072998,-7.984375,-4.1875,-2.03125,414
1696292819034,-0.1394043,-1.0003052,0.22015381,-2.9375,0.375,-2.703125,415
1696292819074,-0.18920898,-1.0574341,0.16278076,0.609375,-3.046875,2.578125,416
1696292819114,-0.09667969,-0.9898071,0.1239624,-3.75,-5.421875,-3.703125,417
1696292819154,-0.13183594,-0.9102173,0.16912842,-2.34375,-2.484375,-1.0,418
1696292819194,-0.16455078,-0.99664307,0.12322998,-2.109375,-0.109375,0.890625,419
1696292819234,-0.09033203,-0.989563,0.14691162,-1.40625,0.375,-0.359375,420
1696292819274,-0.18457031,-0.98760986,0.19671631,0.078125,4.203125,0.703125,421
1696292819314,-0.20751953,-0.99835205,0.2140503,6.40625,2.484375,2.25,422
1696292819354,-0.1394043,-0.9783325,0.18621826,5.421875,3.375,1.75,423
1696292819394,-0.14428711,-0.9771118,0.19281006,8.046875,2.59375,4.09375,424
1696292819434,-0.15576172,-0.96588135,0.18206787,6.59375,3.109375,5.828125,425
1696292819474,-0.10864258,-1.031311,0.10223389,2.96875,-3.609375,5.6875,426
1696292819514,-0.099365234,-1.017395,0.10003662,-0.34375,-6.28125,2.828125,427
1696292819554,-0.05834961,-0.9636841,0.002380371,7.71875,-0.359375,2.796875,428
1696292819594,-0.011962891,-1.0066528,-0.11065674,9.03125,6.671875,4.78125,429
1696292819634,-0.07397461,-0.95025635,0.17059326,3.0,7.015625,-0.234375,430
1696292819674,-0.14624023,-0.97369385,0.17645264,-2.5625,7.265625,0.171875,431
1696292819714,-0.23461914,-1.0662231,0.24407959,9.734375,-5.203125,6.921875,432
1696292819754,-0.061523438,-0.9883423,0.07611084,1.140625,-6.65625,-1.671875,433
1696292819794,-0.09472656,-0.95147705,0.066833496,-2.6875,-5.546875,2.875,434
1696292819834,-0.046875,-1.0427856,0.030700684,0.015625,-0.265625,-2.34375,435
1696292819874,-0.034423828,-0.9390259,0.08465576,-1.390625,0.171875,-2.765625,436
1696292819914,-0.10522461,-1.0432739,0.0927124,-1.046875,-2.03125,0.0,437
1696292819954,-0.09765625,-1.0205688,0.003112793,-4.125,-4.890625,0.25,438
1696292819994,-0.024658203,-0.9866333,0.09613037,-1.390625,3.203125,-6.265625,439
1696292820034,-0.14355469,-0.96881104,0.09979248,-3.828125,-1.859375,-3.171875,440
1696292820074,-0.1027832,-0.98150635,0.0993042,-2.03125,-0.0625,-1.1875,441
1696292820114,-0.11376953,-1.0220337,0.097595215,0.15625,-1.34375,-1.25,442
1696292820154,-0.13867188,-0.9841919,0.086364746,1.8125,0.390625,-1.875,443
1696292820194,-0.14428711,-1.0027466,0.11126709,-3.75,-2.953125,-1.234375,444
1696292820234,-0.13085938,-1.013977,0.0770874,-4.125,-0.90625,-3.3125,445
1696292820274,-0.11425781,-0.96051025,0.11517334,-1.796875,-1.65625,-2.453125,446
1696292820314,-0.1274414,-1.0130005,0.11102295,-6.75,-0.546875,-3.03125,447
1696292820354,-0.16235352,-0.9873657,0.14666748,-3.9375,-2.53125,-3.984375,448
1696292820394,-0.15600586,-1.0137329,0.16204834,-4.015625,-3.8125,-3.8125,449
1696292820434,-0.16479492,-0.95977783,0.15228271,1.28125,-5.359375,-4.796875,450
1696292820474,-0.09887695,-0.9727173,0.1005249,3.3125,0.265625,-1.171875,451
1696292820514,-0.15429688,-1.0117798,0.09124756,0.484375,-1.15625,-1.0625,452
1696292820554,-0.12988281,-0.9627075,0.113220215,-0.890625,-4.875,0.546875,453
1696292820594,-0.095214844,-0.97442627,-0.0256958,0.109375,0.671875,0.859375,454
1696292820634,-0.050048828,-0.9612427,-0.013244629,-2.578125,4.078125,-4.171875,455
1696292820674,-0.08203125,-0.9500122,0.12420654,-15.953125,-4.234375,-1.0,456
1696292820714,-0.27490234,-1.0090942,0.29364014,9.46875,4.0625,2.0,457
1696292820754,-0.21875,-0.97857666,0.14276123,-9.078125,-8.21875,3.015625,458
1696292820794,-0.08154297,-1.0083618,0.061950684,-0.71875,-6.1875,-0.578125,459
1696292820834,-0.16601562,-0.9902954,0.10321045,-3.703125,-3.625,-2.84375,460
1696292820874,-0.16210938,-0.9265747,0.13079834,0.71875,-1.125,0.9375,461
1696292820914,-0.16748047,-1.0130005,0.10467529,-2.390625,0.953125,1.84375,462
1696292820954,-0.13305664,-0.99884033,0.101989746,0.296875,0.109375,0.734375,463
1696292820994,-0.17041016,-0.99224854,0.10858154,2.171875,1.0,-0.0625,464
1696292821034,-0.15722656,-1.0110474,0.15252686,0.578125,0.828125,-0.40625,465
1696292821074,-0.14233398,-0.95635986,0.10028076,-0.109375,3.5,-1.28125,466
1696292821114,-0.1965332,-0.98272705,0.16912842,0.96875,1.140625,2.375,467
1696292821154,-0.16748047,-0.9939575,0.08441162,-1.328125,-0.125,0.40625,468
1696292821194,-0.11816406,-0.97076416,0.11883545,0.953125,1.3125,0.515625,469
1696292821234,-0.17285156,-0.99420166,0.1293335,0.578125,0.3125,3.6875,470
1696292821274,-0.14990234,-0.9898071,0.13641357,-0.921875,1.765625,2.96875,471
1696292821314,-0.15136719,-0.98394775,0.15472412,-7.03125,0.53125,3.0625,472
1696292821354,-0.15209961,-0.98883057,0.12908936,-7.625,2.96875,-1.3125,473
1696292821394,-0.15039062,-0.98443604,0.13665771,-1.28125,3.46875,-0.828125,474
1696292821434,-0.11401367,-0.9819946,0.0021362305,4.34375,-3.6875,3.34375,475
1696292821474,-0.032958984,-0.9956665,-0.02960205,11.71875,-6.15625,4.0625,476
1696292821514,-0.010253906,-0.9553833,0.13543701,7.734375,5.140625,9.734375,477
1696292821554,-0.15234375,-0.9680786,0.17840576,-8.703125,1.0,-0.015625,478
1696292821594,-0.17919922,-1.052063,0.2020874,1.546875,2.5,3.890625,479
1696292821634,-0.12402344,-1.0059204,0.18597412,-3.1875,-4.671875,-1.171875,480
1696292821674,-0.17211914,-0.97198486,0.06878662,-9.34375,-5.6875,-1.875,481
1696292821714,-0.12036133,-1.0044556,0.13812256,-2.578125,-2.609375,-1.75,482
1696292821754,-0.111083984,-0.9505005,0.1359253,2.578125,-4.265625,0.078125,483
1696292821794,-0.09716797,-1.006897,0.07122803,0.859375,-1.46875,4.609375,484
1696292821834,-0.10449219,-1.0025024,0.081726074,3.921875,-0.453125,2.609375,485
1696292821874,-0.10058594,-0.9944458,0.13934326,3.84375,1.53125,2.0,486
1696292821914,-0.12866211,-0.987854,0.10296631,0.96875,-0.6875,3.65625,487
1696292821954,-0.10668945,-0.97613525,0.1149292,2.0,1.078125,3.625,488
1696292821994,-0.11206055,-0.9993286,0.1149292,0.8125,-0.234375,3.171875,489
1696292822034,-0.10107422,-0.9993286,0.0993042,-1.921875,0.703125,1.796875,490
1696292822074,-0.09350586,-0.98516846,0.10662842,-4.40625,2.625,1.21875,491
1696292822114,-0.07739258,-0.9949341,0.08270264,0.875,1.84375,3.109375,492
1696292822154,-0.06201172,-1.0181274,0.1083374,7.984375,-0.390625,4.203125,493
1696292822194,-0.06982422,-1.0081177,0.10296631,3.25,-3.75,3.21875,494
1696292822234,-0.08569336,-1.031311,0.036071777,1.453125,-0.421875,1.546875,495
1696292822274,-0.042236328,-0.96417236,0.029968262,6.921875,0.15625,3.09375,496
1696292822314,-0.017822266,-1.0020142,-0.059631348,6.21875,-1.484375,5.28125,497
1696292822354,0.009033203,-1.003479,0.10858154,11.015625,7.546875,1.171875,498
1696292822394,-0.1027832,-0.93951416,0.04437256,-14.65625,-1.109375,-3.0,499
1696292822434,-0.10864258,-1.0376587,0.1515503,3.421875,-3.90625,4.46875,500
1696292822474,-0.043701172,-0.9837036,0.07879639,-2.328125,-2.6875,0.90625,501
1696292822514,-0.0625,-1.0159302,0.038757324,-2.40625,-4.84375,0.90625,502
1696292822554,-0.047851562,-0.98687744,0.051940918,-1.0625,-0.90625,-1.296875,503
1696292822594,-0.07861328,-0.9924927,0.097351074,-0.984375,-2.296875,-0.09375,504
1696292822634,-0.05078125,-0.99713135,0.08538818,-1.390625,-3.359375,0.765625,505
1696292822674,-0.043945312,-1.0037231,0.038269043,-4.171875,-2.203125,-1.265625,506
1696292822714,-0.056152344,-1.0105591,0.08685303,-2.953125,0.234375,-1.875,507
1696292822754,-0.072265625,-0.9907837,0.08294678,-1.875,-1.15625,-0.734375,508
1696292822794,-0.05444336,-0.9907837,0.09197998,-2.671875,-2.140625,-0.1875,509
1696292822834,-0.06982422,-1.0032349,0.10028076,-2.6875,-0.8125,-1.375,510
1696292822874,-0.075683594,-1.000061,0.09490967,-2.0625,-2.078125,-1.328125,511
1696292822914,-0.08642578,-1.0288696,0.059020996,-6.40625,-2.359375,-0.5625,512
1696292822954,-0.052001953,-0.986145,0.029968262,-6.8125,1.421875,-1.140625,513
1696292822994,-0.061523438,-1.0032349,0.08807373,-4.703125,1.8125,-0.734375,514
1696292823034,-0.06323242,-0.97784424,0.11248779,-3.265625,0.171875,-0.71875,515
1696292823074,-0.064453125,-0.9771118,0.11102295,-6.21875,0.3125,-1.375,516
1696292823114,-0.07397461,-1.0081177,0.13787842,-3.84375,0.671875,-1.90625,517
1696292823154,-0.09399414,-0.99298096,0.11883545,-3.125,-2.296875,-1.171875,518
1696292823194,-0.083496094,-0.9795532,0.15057373,0.09375,-2.1875,-0.484375,519
1696292823234,-0.068847656,-0.9993286,0.12542725,-2.65625,-4.9375,-1.328125,520
1696292823274,-0.06298828,-0.986145,0.13153076,1.859375,-3.890625,-1.765625,521
1696292823314,-0.10180664,-0.9898071,0.11981201,1.46875,-2.59375,-1.59375,522
1696292823354,-0.084472656,-0.9949341,0.09954834,1.34375,0.625,-2.796875,523
1696292823394,-0.06713867,-0.9927368,-0.00030517578,2.1875,-4.03125,-0.734375,524
1696292823434,-0.060058594,-0.975647,0.16229248,1.59375,3.375,-0.046875,525
1696292823474,-0.13208008,-0.92926025,0.15203857,-7.53125,0.609375,-2.78125,526
1696292823514,-0.16479492,-1.0471802,0.15838623,-6.359375,-4.21875,0.671875,527
1696292823554,-0.06762695,-1.0195923,0.12860107,1.875,-2.765625,-2.921875,528
1696292823594,-0.1159668,-0.9573364,0.08392334,-8.28125,-5.984375,-5.1875,529
1696292823634,-0.0769043,-0.9890747,0.11175537,-2.234375,-1.78125,-4.265625,530
1696292823674,-0.104003906,-0.9968872,0.13812256,-2.78125,1.296875,-3.984375,531
1696292823714,-0.13549805,-1.0064087,0.1437378,-1.640625,-3.34375,-1.390625,532
1696292823754,-0.11376953,-0.9824829,0.124938965,-4.140625,-0.796875,-1.171875,533
1696292823794,-0.13378906,-0.99102783,0.11834717,-6.125,-0.78125,-4.015625,534
1696292823834,-0.12011719,-0.9937134,0.16497803,-4.34375,1.0625,-4.859375,535
1696292823874,-0.1574707,-0.98272705,0.17181396,-5.1875,-1.28125,-4.515625,536
1696292823914,-0.15673828,-0.9885864,0.1642456,-7.421875,-1.078125,-4.796875,537
1696292823954,-0.1484375,-0.98394775,0.16595459,-3.5625,0.125,-5.546875,538
1696292823994,-0.14453125,-0.989563,0.17889404,-7.078125,-0.625,-4.453125,539
1696292824034,-0.20117188,-0.9627075,0.17596436,4.3125,0.609375,5.640625,586
1696292824074,-0.14086914,-1.0061646,0.19232178,0.234375,2.1875,1.921875,587
1696292824114,-0.18188477,-0.9795532,0.2111206,2.078125,2.5625,4.25,588
1696292824154,-0.1809082,-0.9817505,0.2230835,2.375,4.71875,5.84375,589
1696292824194,-0.17138672,-1.0032349,0.19720459,4.21875,1.0625,4.421875,590
1696292824234,-0.14794922,-0.98516846,0.15130615,0.65625,-0.921875,3.34375,591
1696292824274,-0.14819336,-0.9495239,0.14691162,1.78125,-0.890625,2.40625,592
1696292824314,-0.11328125,-0.9729614,0.21038818,3.71875,1.109375,2.140625,593
1696292824354,-0.13696289,-0.96832275,0.16229248,0.09375,-1.484375,3.109375,594
1696292824394,-0.14575195,-1.0061646,0.22161865,2.640625,-0.25,2.34375,595
1696292824434,-0.20019531,-1.0005493,0.21136475,0.90625,2.09375,3.734375,596
1696292824474,-0.13598633,-0.975647,0.19207764,3.203125,-2.3125,3.515625,597
1696292824514,-0.14282227,-0.9595337,0.24798584,8.0,-1.984375,6.0625,598
1696292824554,-0.23168945,-1.0130005,0.18597412,9.140625,-1.421875,6.578125,599
1696292824594,-0.095214844,-1.0132446,0.10614014,5.03125,-5.796875,2.203125,600
1696292824634,-0.0859375,-1.0210571,0.10687256,9.109375,-7.046875,6.546875,601
1696292824674,-0.103759766,-0.9793091,0.06976318,8.09375,-8.265625,5.984375,602
1696292824714,-0.061035156,-1.0239868,0.027282715,16.15625,-5.125,11.546875,603
1696292824754,-0.040771484,-1.0125122,-0.13043213,1.78125,5.078125,12.734375,604
1696292824794,0.091796875,-0.9541626,-0.11578369,-28.296875,14.5,4.734375,605
1696292824834,-0.10546875,-1.0444946,0.26287842,-12.671875,-0.46875,-8.515625,606
1696292824874,-0.061279297,-0.93634033,0.12200928,-2.40625,1.328125,-1.015625,607
1696292824914,-0.07324219,-0.9834595,0.17962646,-6.96875,-5.75,-7.109375,608
1696292824954,0.016845703,-1.0796509,0.09246826,-6.625,-5.21875,-2.375,609
1696292824994,-0.19995117,-0.98687744,0.20233154,2.53125,-3.390625,-2.6875,610
1696292825034,-0.07519531,-0.9546509,0.13909912,-0.8125,-1.59375,-1.21875,611
1696292825074,-0.12231445,-1.0046997,0.12835693,-4.703125,-3.140625,-0.328125,612
1696292825114,-0.08618164,-0.97442627,0.10858154,-3.84375,-1.34375,-4.296875,613
1696292825154,-0.12963867,-0.9939575,0.14422607,-4.90625,-2.65625,-3.0,614
1696292825194,-0.1274414,-1.0117798,0.13201904,-2.671875,-2.203125,-2.875,615
1696292825234,-0.07128906,-0.9937134,0.14178467,-3.0,-1.140625,-3.59375,616
1696292825274,-0.13134766,-0.95098877,0.12640381,-2.265625,-0.828125,-0.1875,617
1696292825314,-0.08862305,-1.0122681,0.16229248,-4.546875,0.1875,-1.625,618
1696292825354,-0.13842773,-0.991272,0.15228271,-3.171875,-1.96875,-0.921875,619
1696292825394,-0.123046875,-0.9771118,0.14837646,-3.28125,-2.640625,-2.140625,620
1696292825434,-0.14428711,-0.9961548,0.19500732,1.109375,0.359375,-0.75,621
1696292825474,-0.13134766,-0.99053955,0.168396,-1.296875,-1.96875,-3.984375,622
1696292825514,-0.08544922,-0.9788208,0.16351318,-4.09375,0.1875,-4.0,623
1696292825554,-0.14501953,-0.9746704,0.22503662,-1.109375,-0.25,-2.25,624
1696292825594,-0.19946289,-1.0254517,0.24432373,5.234375,-2.125,-1.1875,625
1696292825634,-0.18969727,-1.0386353,0.23162842,4.125,-8.859375,-3.484375,626
1696292825674,-0.20092773,-0.92755127,0.16375732,12.515625,-4.3125,-0.125,627
1696292825714,-0.1484375,-0.9558716,0.1071167,2.828125,-0.984375,-3.5,628
1696292825754,-0.15600586,-0.9692993,0.0914917,5.796875,-0.640625,2.015625,629
1696292825794,-0.11206055,-0.97613525,0.046325684,1.515625,-1.640625,2.21875,630
1696292825834,-0.046875,-1.0505981,-0.08502197,12.875,1.78125,2.1875,631
1696292825874,0.017578125,-0.93829346,-0.12750244,-7.015625,-0.265625,0.953125,632
1696292825914,-0.07421875,-0.91363525,0.22650146,-7.984375,12.96875,2.453125,633
1696292825954,-0.3779297,-1.098938,0.26556396,2.40625,2.53125,5.28125,634
1696292825994,-0.11401367,-1.0601196,0.19915771,-12.21875,-7.703125,-9.546875,635
1696292826034,-0.07714844,-0.91973877,0.074401855,-3.625,-5.625,-4.890625,636
1696292826074,-0.16577148,-0.95806885,0.11029053,-10.109375,-5.234375,-5.671875,637
1696292826114,-0.1550293,-0.96295166,0.19403076,-5.671875,-2.484375,-4.625,638
1696292826154,-0.22265625,-1.0066528,0.1984253,-0.671875,-1.640625,0.4375,639
1696292826194,-0.15014648,-1.0056763,0.105407715,-1.484375,-3.4375,-1.078125,640
1696292826234,-0.11401367,-0.9561157,0.13226318,-0.625,0.953125,-2.3125,641
1696292826274,-0.15893555,-0.96588135,0.14178467,-4.109375,-1.34375,-0.28125,642
1696292826314,-0.19042969,-0.99542236,0.14471436,-3.578125,-4.03125,-0.140625,643
1696292826354,-0.17944336,-0.9678345,0.17156982,-3.359375,0.453125,-2.25,644
1696292826394,-0.15893555,-0.98565674,0.16107178,-4.890625,-1.296875,-3.046875,645
1696292826434,-0.16674805,-0.9692993,0.17254639,-5.796875,-3.59375,-0.734375,646
1696292826474,-0.18041992,-0.96832275,0.19158936,-3.265625,-1.21875,-0.515625,647
1696292826514,-0.24609375,-0.98809814,0.2567749,4.796875,0.640625,1.484375,648
1696292826554,-0.19995117,-0.9939575,0.19134521,-0.5625,-0.671875,0.40625,649
1696292826594,-0.15429688,-0.9668579,0.21356201,-0.625,-1.546875,-0.046875,650
1696292826634,-0.19433594,-0.96881104,0.17962646,-1.234375,-2.90625,1.6875,651
1696292826674,-0.19726562,-1.0078735,0.15667725,2.375,-3.609375,0.75,652
1696292826714,-0.122558594,-0.97003174,0.13153076,7.703125,-2.53125,-0.15625,653
1696292826754,-0.09326172,-0.96954346,0.01751709,8.03125,0.359375,4.34375,654
1696292826794,-0.068603516,-0.99664307,-0.06793213,3.5,6.5,3.625,655
1696292826834,-0.043701172,-0.8381958,0.2789917,-8.1875,6.046875,5.328125,656
1696292826874,-0.3647461,-1.0857544,0.3361206,-9.578125,6.5,9.0625,657
1696292826914,-0.32495117,-1.0772095,0.37200928,5.328125,-9.28125,3.171875,658
1696292826954,0.009277344,-0.93707275,0.11810303,2.171875,-10.046875,-3.546875,659
1696292826994,-0.10644531,-0.9155884,-0.023498535,-14.140625,-8.734375,-1.25,660
1696292827034,-0.13134766,-1.0230103,0.17108154,-2.15625,-2.859375,-0.390625,661
1696292827074,-0.16748047,-1.0059204,0.19500732,-1.34375,0.359375,3.078125,662
1696292827114,-0.19018555,-1.0547485,0.14837646,-2.65625,-4.640625,1.96875,663
1696292827154,-0.053710938,-0.9180298,0.17254639,4.46875,0.109375,1.21875,664
1696292827194,-0.16357422,-0.9546509,0.062438965,-10.8125,-3.390625,1.5625,665
1696292827234,-0.14648438,-1.0032349,0.26507568,0.640625,4.0625,1.0,666
1696292827274,-0.2055664,-1.022522,0.19158936,2.359375,-2.984375,3.203125,667
1696292827314,-0.09667969,-0.9841919,0.124694824,-4.03125,-3.34375,0.03125,668
1696292827354,-0.10644531,-0.93585205,0.12542725,-0.078125,1.234375,-0.578125,669
1696292827394,-0.10473633,-0.9397583,0.1876831,2.84375,0.5625,1.828125,670
1696292827434,-0.1772461,-0.9849243,0.1593628,6.609375,3.59375,5.796875,671
1696292827474,-0.1418457,-1.0073853,0.23602295,13.734375,3.15625,6.984375,672
1696292827514,-0.19091797,-1.0071411,0.23577881,1.5,-1.5,3.453125,673
1696292827554,-0.19482422,-1.0027466,0.15203857,0.703125,1.3125,3.546875,674
1696292827594,-0.07373047,-0.9846802,0.12322998,13.46875,2.421875,5.984375,675
1696292827634,-0.11987305,-0.991272,0.14715576,8.265625,2.25,5.53125,676
1696292827674,-0.12231445,-1.0325317,0.16326904,16.53125,9.875,9.25,677
1696292827714,-0.103027344,-1.0396118,0.08734131,8.5625,4.890625,8.796875,678
1696292827754,-0.060302734,-0.9170532,0.036071777,3.921875,-4.8125,6.703125,679
1696292827794,-0.032226562,-0.97979736,0.011413574,3.03125,-1.25,3.796875,680
1696292827834,-0.03100586,-0.96539307,0.028015137,7.140625,-4.71875,0.640625,681
1696292827874,0.05419922,-1.0667114,-0.175354,5.5625,-3.375,3.828125,682
1696292827914,0.12036133,-0.9768677,-0.120910645,12.765625,16.8125,-2.09375,683
1696292827954,0.017089844,-0.8213501,0.08343506,-26.65625,7.921875,-5.40625,684
1696292827994,-0.26367188,-1.0681763,0.2736206,-4.9375,6.890625,-3.90625,685
1696292828034,-0.04638672,-1.0379028,0.16253662,-8.375,-9.046875,-6.125,686
1696292828074,-0.052978516,-0.9915161,0.032165527,-7.578125,-7.5625,-7.78125,687
1696292828114,-0.09375,-1.0418091,0.047302246,-11.09375,-7.59375,-4.5,688
1696292828154,-0.11352539,-0.94000244,0.15179443,-5.359375,-3.546875,-7.328125,689
1696292828194,-0.13867188,-0.9673462,0.13201904,-2.828125,-1.078125,-0.53125,690
1696292828234,-0.078125,-1.0200806,0.11468506,1.78125,-1.828125,-1.21875,691
1696292828274,-0.07788086,-1.0159302,0.085876465,-0.953125,-3.859375,-3.328125,692
1696292828314,-0.12719727,-0.97125244,0.046081543,-12.15625,-9.3125,-4.28125,693
1696292828354,-0.114746094,-0.97369385,0.19403076,-1.34375,0.0,-3.296875,694
1696292828394,-0.21679688,-0.9495239,0.07171631,-2.359375,1.1875,2.59375,695
1696292828434,-0.051513672,-1.0254517,0.14520264,-5.515625,0.90625,-1.921875,696
1696292828474,-0.15649414,-1.0264282,0.16278076,-1.4375,0.421875,-3.1875,697
1696292828514,-0.16235352,-0.9783325,0.18426514,-2.0625,-1.25,-0.546875,698
1696292828554,-0.111083984,-0.9673462,0.18499756,1.265625,0.25,0.859375,699
1696292828594,-0.14453125,-0.97369385,0.15716553,-2.6875,-5.71875,2.96875,700
1696292828634,-0.1105957,-1.024231,0.15496826,-1.4375,-5.0625,3.75,701
1696292828674,-0.16040039,-1.0005493,0.12371826,-1.3125,-4.40625,3.03125,702
1696292828714,-0.11254883,-0.97247314,0.1161499,1.640625,-5.328125,2.09375,703
1696292828754,-0.0871582,-0.9495239,0.11004639,2.3125,1.453125,1.25,704
1696292828794,-0.08544922,-1.0264282,0.09173584,-2.546875,-3.96875,0.71875,705
1696292828834,-0.07446289,-0.99420166,0.10076904,0.4375,2.296875,-0.65625,706
1696292828874,-0.12475586,-0.96759033,0.15179443,0.5625,3.28125,0.46875,707
1696292828914,-0.13476562,-0.99346924,0.13031006,0.90625,4.046875,0.53125,708
1696292828954,-0.11425781,-1.0252075,0.19500732,0.515625,0.90625,0.0625,709
1696292828994,-0.12841797,-0.99346924,0.17401123,-0.6875,1.140625,-2.375,710
1696292829034,-0.114746094,-1.0176392,0.22064209,6.375,3.46875,0.0,711
1696292829074,-0.1352539,-0.97198486,0.16473389,11.328125,5.421875,6.0625,712
1696292829114,-0.15771484,-0.98150635,0.11639404,1.75,4.46875,3.8125,713
1696292829154,-0.025634766,-0.9793091,0.05316162,2.015625,-4.9375,-0.453125,714
1696292829194,-0.08911133,-1.0254517,0.05999756,5.9375,-4.9375,0.171875,715
1696292829234,-0.122558594,-1.0012817,0.051208496,7.796875,-4.78125,0.484375,716
1696292829274,-0.053222656,-1.0105591,0.03753662,12.265625,10.171875,-1.25,717
1696292829314,-0.12988281,-0.9859009,0.07611084,7.640625,5.09375,3.140625,718
1696292829354,-0.10229492,-0.9805298,0.0289917,-3.46875,4.0,-4.515625,719
1696292829394,-0.07324219,-1.0151978,0.07098389,-7.609375,-0.71875,-5.328125,720
1696292829434,-0.12915039,-0.9939575,0.062438965,-6.015625,0.78125,-6.5,721
1696292829474,-0.076660156,-1.0232544,0.05706787,-6.40625,-0.875,-5.46875,722
1696292829514,-0.061279297,-0.9714966,0.06463623,-6.234375,-2.578125,-7.546875,723
